date,indeks,price,volume
29.10.2017,tgebase,110.70,91929.60
30.10.2017,tgebase,140.01,78063.10
31.10.2017,tgebase,158.63,57684.50
01.11.2017,tgebase,127.47,89410.90
02.11.2017,tgebase,147.11,69074.50
03.11.2017,tgebase,220.46,69862.80
04.11.2017,tgebase,154.56,78342.20
05.11.2017,tgebase,142.41,73680.00
06.11.2017,tgebase,252.50,63951.40
07.11.2017,tgebase,184.57,62378.10
08.11.2017,tgebase,179.78,58522.00
09.11.2017,tgebase,179.21,69993.80
10.11.2017,tgebase,145.06,61520.30
11.11.2017,tgebase,124.35,86959.60
12.11.2017,tgebase,138.61,80300.90
13.11.2017,tgebase,207.19,68614.40
14.11.2017,tgebase,178.93,64927.50
15.11.2017,tgebase,197.30,74744.00
16.11.2017,tgebase,202.07,66226.30
17.11.2017,tgebase,192.28,63939.30
18.11.2017,tgebase,139.07,81691.70
19.11.2017,tgebase,123.73,72362.40
20.11.2017,tgebase,167.03,56774.60
21.11.2017,tgebase,196.89,60365.80
22.11.2017,tgebase,166.04,71259.90
23.11.2017,tgebase,150.13,77582.10
24.11.2017,tgebase,163.36,65187.30
25.11.2017,tgebase,148.86,72742.80
26.11.2017,tgebase,125.13,73690.20
27.11.2017,tgebase,154.12,74709.10
28.11.2017,tgebase,163.34,78153.60
29.11.2017,tgebase,240.67,62118.10
30.11.2017,tgebase,215.74,70549.30
01.12.2017,tgebase,190.39,71084.10
02.12.2017,tgebase,172.34,94386.70
03.12.2017,tgebase,132.92,81606.80
04.12.2017,tgebase,158.21,54107.60
05.12.2017,tgebase,159.13,67318.70
06.12.2017,tgebase,140.34,91919.40
07.12.2017,tgebase,146.11,92532.10
08.12.2017,tgebase,148.99,72962.90
09.12.2017,tgebase,130.42,83972.00
10.12.2017,tgebase,119.97,77432.60
11.12.2017,tgebase,162.31,71860.70
12.12.2017,tgebase,148.91,80881.20
13.12.2017,tgebase,156.01,89411.80
14.12.2017,tgebase,145.61,88511.90
15.12.2017,tgebase,171.75,69404.20
16.12.2017,tgebase,154.94,82994.60
17.12.2017,tgebase,143.84,80670.60
18.12.2017,tgebase,229.67,68193.50
19.12.2017,tgebase,220.65,70689.70
20.12.2017,tgebase,204.52,77709.80
21.12.2017,tgebase,175.31,74132.20
22.12.2017,tgebase,157.37,82004.10
23.12.2017,tgebase,121.56,90266.80
24.12.2017,tgebase,96.90,97660.40
25.12.2017,tgebase,95.83,95645.50
26.12.2017,tgebase,105.55,98557.50
27.12.2017,tgebase,148.47,77621.10
28.12.2017,tgebase,150.85,75027.20
29.12.2017,tgebase,146.70,75234.70
30.12.2017,tgebase,130.78,86295.20
31.12.2017,tgebase,113.16,92978.50
01.01.2018,tgebase,106.93,83456.30
02.01.2018,tgebase,170.67,70792.90
03.01.2018,tgebase,147.42,80091.50
04.01.2018,tgebase,150.03,78455.10
05.01.2018,tgebase,150.79,75566.30
06.01.2018,tgebase,143.52,77288.80
07.01.2018,tgebase,136.39,78879.80
08.01.2018,tgebase,175.10,67601.20
09.01.2018,tgebase,150.97,73322.60
10.01.2018,tgebase,191.74,74297.50
11.01.2018,tgebase,216.47,75920.30
12.01.2018,tgebase,189.67,75351.10
13.01.2018,tgebase,149.82,90545.00
14.01.2018,tgebase,135.88,81290.70
15.01.2018,tgebase,159.12,86863.20
16.01.2018,tgebase,142.95,90006.90
17.01.2018,tgebase,161.52,80133.40
18.01.2018,tgebase,166.75,84584.90
19.01.2018,tgebase,197.22,77192.70
20.01.2018,tgebase,188.00,95566.30
21.01.2018,tgebase,147.80,81801.20
22.01.2018,tgebase,191.50,73562.50
23.01.2018,tgebase,196.54,84863.20
24.01.2018,tgebase,154.75,96746.20
25.01.2018,tgebase,159.22,86959.70
26.01.2018,tgebase,183.37,80687.70
27.01.2018,tgebase,159.97,83248.20
28.01.2018,tgebase,114.94,111165.70
29.01.2018,tgebase,148.48,101359.10
30.01.2018,tgebase,155.22,87076.20
31.01.2018,tgebase,163.21,68667.40
01.02.2018,tgebase,162.84,76392.00
02.02.2018,tgebase,194.49,75434.00
03.02.2018,tgebase,173.96,81387.50
04.02.2018,tgebase,145.26,62866.00
05.02.2018,tgebase,194.23,65541.60
06.02.2018,tgebase,203.71,68337.50
07.02.2018,tgebase,200.68,70550.20
08.02.2018,tgebase,202.58,75754.80
09.02.2018,tgebase,190.42,87292.70
10.02.2018,tgebase,160.38,85174.50
11.02.2018,tgebase,131.65,91478.40
12.02.2018,tgebase,178.20,70982.00
13.02.2018,tgebase,187.62,82563.50
14.02.2018,tgebase,186.64,82052.10
15.02.2018,tgebase,174.67,87540.20
16.02.2018,tgebase,170.36,66573.30
17.02.2018,tgebase,193.17,81237.50
18.02.2018,tgebase,158.77,64785.20
19.02.2018,tgebase,208.73,64272.30
20.02.2018,tgebase,204.38,63909.80
21.02.2018,tgebase,216.59,68171.20
22.02.2018,tgebase,213.15,68396.20
23.02.2018,tgebase,214.30,78371.50
24.02.2018,tgebase,157.43,75432.40
25.02.2018,tgebase,155.71,65402.90
26.02.2018,tgebase,232.57,78867.50
27.02.2018,tgebase,206.50,77673.90
28.02.2018,tgebase,206.96,81036.60
01.03.2018,tgebase,279.40,99255.70
02.03.2018,tgebase,275.45,100664.20
03.03.2018,tgebase,194.41,106270.60
04.03.2018,tgebase,170.98,70346.50
05.03.2018,tgebase,253.26,68707.80
06.03.2018,tgebase,230.71,83254.80
07.03.2018,tgebase,214.25,84657.30
08.03.2018,tgebase,189.58,75283.80
09.03.2018,tgebase,192.79,85853.30
10.03.2018,tgebase,203.50,89518.00
11.03.2018,tgebase,149.30,68851.00
12.03.2018,tgebase,181.04,78170.50
13.03.2018,tgebase,183.45,84904.90
14.03.2018,tgebase,218.50,76923.20
15.03.2018,tgebase,202.08,77271.80
16.03.2018,tgebase,175.38,92578.60
17.03.2018,tgebase,152.35,97442.50
18.03.2018,tgebase,146.93,87269.40
19.03.2018,tgebase,234.64,82548.30
20.03.2018,tgebase,212.93,77658.80
21.03.2018,tgebase,213.94,81339.40
22.03.2018,tgebase,203.77,76772.60
23.03.2018,tgebase,365.43,87027.40
24.03.2018,tgebase,201.36,96915.60
25.03.2018,tgebase,169.33,55896.50
26.03.2018,tgebase,208.21,75145.90
27.03.2018,tgebase,205.09,76010.60
28.03.2018,tgebase,197.97,69368.10
29.03.2018,tgebase,186.39,84096.20
30.03.2018,tgebase,197.85,81560.70
31.03.2018,tgebase,159.17,70267.40
01.04.2018,tgebase,110.43,114279.90
02.04.2018,tgebase,113.58,125607.70
03.04.2018,tgebase,194.51,74282.30
04.04.2018,tgebase,201.76,78114.40
05.04.2018,tgebase,193.82,75027.50
06.04.2018,tgebase,205.11,83455.50
07.04.2018,tgebase,169.44,70327.20
08.04.2018,tgebase,147.94,78148.20
09.04.2018,tgebase,199.32,70723.80
10.04.2018,tgebase,196.00,64890.80
11.04.2018,tgebase,181.61,72769.20
12.04.2018,tgebase,181.02,80896.10
13.04.2018,tgebase,177.12,79930.70
14.04.2018,tgebase,171.42,70871.60
15.04.2018,tgebase,161.51,48284.90
16.04.2018,tgebase,208.90,59317.00
17.04.2018,tgebase,199.85,63173.90
18.04.2018,tgebase,201.42,78494.00
19.04.2018,tgebase,202.61,71854.00
20.04.2018,tgebase,204.03,84927.60
21.04.2018,tgebase,162.24,78917.90
22.04.2018,tgebase,157.77,65456.60
23.04.2018,tgebase,186.24,68026.80
24.04.2018,tgebase,187.53,65838.60
25.04.2018,tgebase,192.72,75923.60
26.04.2018,tgebase,202.40,73408.90
27.04.2018,tgebase,211.04,68349.80
28.04.2018,tgebase,180.94,75745.30
29.04.2018,tgebase,154.74,67702.50
30.04.2018,tgebase,166.78,74506.40
01.05.2018,tgebase,152.66,65124.40
02.05.2018,tgebase,191.68,54559.80
03.05.2018,tgebase,170.38,58728.30
04.05.2018,tgebase,193.36,54162.10
05.05.2018,tgebase,184.64,63080.40
06.05.2018,tgebase,156.91,70863.80
07.05.2018,tgebase,325.43,71244.40
08.05.2018,tgebase,254.25,63866.90
09.05.2018,tgebase,221.54,68278.40
10.05.2018,tgebase,207.38,57442.20
11.05.2018,tgebase,235.53,74584.30
12.05.2018,tgebase,203.73,79217.00
13.05.2018,tgebase,167.41,59698.30
14.05.2018,tgebase,214.60,70322.60
15.05.2018,tgebase,265.86,73764.40
16.05.2018,tgebase,285.46,65143.10
17.05.2018,tgebase,235.75,66742.00
18.05.2018,tgebase,228.74,71199.70
19.05.2018,tgebase,211.22,65697.60
20.05.2018,tgebase,174.84,60278.30
21.05.2018,tgebase,226.84,64191.00
22.05.2018,tgebase,276.50,72930.70
23.05.2018,tgebase,248.80,71392.50
24.05.2018,tgebase,235.65,70681.80
25.05.2018,tgebase,235.18,79221.40
26.05.2018,tgebase,241.80,79274.80
27.05.2018,tgebase,183.92,75576.60
28.05.2018,tgebase,229.71,66751.10
29.05.2018,tgebase,230.12,69328.00
30.05.2018,tgebase,277.20,78964.90
31.05.2018,tgebase,201.34,58093.90
01.06.2018,tgebase,245.12,60870.90
02.06.2018,tgebase,216.74,67103.00
03.06.2018,tgebase,184.28,56699.70
04.06.2018,tgebase,238.96,63877.40
05.06.2018,tgebase,234.57,58345.00
06.06.2018,tgebase,243.28,66160.20
07.06.2018,tgebase,238.74,70556.60
08.06.2018,tgebase,243.38,84648.80
09.06.2018,tgebase,229.90,86666.40
10.06.2018,tgebase,190.05,57405.10
11.06.2018,tgebase,233.95,63108.30
12.06.2018,tgebase,242.86,67817.20
13.06.2018,tgebase,252.67,73919.30
14.06.2018,tgebase,242.88,74698.30
15.06.2018,tgebase,250.40,76695.10
16.06.2018,tgebase,226.32,71138.60
17.06.2018,tgebase,187.82,59520.30
18.06.2018,tgebase,263.83,77630.60
19.06.2018,tgebase,223.46,75857.00
20.06.2018,tgebase,283.75,75787.40
21.06.2018,tgebase,235.51,66962.10
22.06.2018,tgebase,217.92,73576.70
23.06.2018,tgebase,198.74,70113.30
24.06.2018,tgebase,182.34,59653.40
25.06.2018,tgebase,234.71,68425.30
26.06.2018,tgebase,233.12,74136.70
27.06.2018,tgebase,240.20,73155.50
28.06.2018,tgebase,222.64,73857.60
29.06.2018,tgebase,257.58,85266.10
30.06.2018,tgebase,186.23,79373.30
01.07.2018,tgebase,172.01,80862.00
02.07.2018,tgebase,208.77,60632.90
03.07.2018,tgebase,235.50,65784.80
04.07.2018,tgebase,252.36,68144.20
05.07.2018,tgebase,239.20,77777.30
06.07.2018,tgebase,218.48,70175.40
07.07.2018,tgebase,202.54,67839.10
08.07.2018,tgebase,190.78,58081.30
09.07.2018,tgebase,220.86,60341.90
10.07.2018,tgebase,240.81,66445.20
11.07.2018,tgebase,241.09,74510.00
12.07.2018,tgebase,239.15,69777.20
13.07.2018,tgebase,225.83,73987.20
14.07.2018,tgebase,213.06,67557.80
15.07.2018,tgebase,187.21,54819.60
16.07.2018,tgebase,233.06,65933.20
17.07.2018,tgebase,233.06,65365.90
18.07.2018,tgebase,224.21,71353.70
19.07.2018,tgebase,226.20,64405.60
20.07.2018,tgebase,230.12,58525.80
21.07.2018,tgebase,227.37,67254.10
22.07.2018,tgebase,204.77,51489.80
23.07.2018,tgebase,232.16,65206.50
24.07.2018,tgebase,248.92,70301.40
25.07.2018,tgebase,250.82,64180.70
26.07.2018,tgebase,245.14,65738.90
27.07.2018,tgebase,235.94,66690.90
28.07.2018,tgebase,222.97,60990.80
29.07.2018,tgebase,201.85,48852.40
30.07.2018,tgebase,255.07,63355.10
31.07.2018,tgebase,282.20,64804.70
01.08.2018,tgebase,304.34,66813.40
02.08.2018,tgebase,288.21,71205.40
03.08.2018,tgebase,308.16,78093.10
04.08.2018,tgebase,254.57,70560.00
05.08.2018,tgebase,200.88,62971.10
06.08.2018,tgebase,281.53,70977.60
07.08.2018,tgebase,281.80,66554.20
08.08.2018,tgebase,250.38,70036.30
09.08.2018,tgebase,258.00,71866.70
10.08.2018,tgebase,222.89,65062.00
11.08.2018,tgebase,209.15,53641.50
12.08.2018,tgebase,189.19,72171.30
13.08.2018,tgebase,254.34,61477.00
14.08.2018,tgebase,247.50,61049.80
15.08.2018,tgebase,204.17,61906.30
16.08.2018,tgebase,289.91,60983.90
17.08.2018,tgebase,273.67,59174.90
18.08.2018,tgebase,287.05,67760.50
19.08.2018,tgebase,207.13,48805.70
20.08.2018,tgebase,259.63,71860.20
21.08.2018,tgebase,304.40,67887.40
22.08.2018,tgebase,274.32,71211.40
23.08.2018,tgebase,273.28,70815.60
24.08.2018,tgebase,277.83,75966.40
25.08.2018,tgebase,252.01,60098.60
26.08.2018,tgebase,216.98,49018.60
27.08.2018,tgebase,267.72,55821.50
28.08.2018,tgebase,276.98,69190.50
29.08.2018,tgebase,288.23,77987.30
30.08.2018,tgebase,272.42,76391.50
31.08.2018,tgebase,271.59,67999.40
01.09.2018,tgebase,262.51,66790.00
02.09.2018,tgebase,222.53,65760.30
03.09.2018,tgebase,259.38,58781.80
04.09.2018,tgebase,280.93,59311.90
05.09.2018,tgebase,283.18,65937.80
06.09.2018,tgebase,324.90,80338.30
07.09.2018,tgebase,298.81,68774.30
08.09.2018,tgebase,256.99,63566.20
09.09.2018,tgebase,232.43,59475.00
10.09.2018,tgebase,311.33,71673.00
11.09.2018,tgebase,285.83,64806.40
12.09.2018,tgebase,281.15,63927.50
13.09.2018,tgebase,339.75,68950.40
14.09.2018,tgebase,366.77,74657.80
15.09.2018,tgebase,254.08,66296.00
16.09.2018,tgebase,236.52,67125.60
17.09.2018,tgebase,304.59,65560.20
18.09.2018,tgebase,296.75,62902.30
19.09.2018,tgebase,301.91,75693.30
20.09.2018,tgebase,377.93,83246.80
21.09.2018,tgebase,251.92,80931.10
22.09.2018,tgebase,214.42,90201.80
23.09.2018,tgebase,219.29,86854.50
24.09.2018,tgebase,230.17,85067.90
25.09.2018,tgebase,271.36,62118.10
26.09.2018,tgebase,244.74,70626.30
27.09.2018,tgebase,245.98,77845.90
28.09.2018,tgebase,262.95,73092.00
29.09.2018,tgebase,257.87,71788.70
30.09.2018,tgebase,209.48,68999.10
01.10.2018,tgebase,277.08,76536.20
02.10.2018,tgebase,244.07,77082.20
03.10.2018,tgebase,220.33,110009.40
04.10.2018,tgebase,289.21,81548.90
05.10.2018,tgebase,298.27,76377.00
06.10.2018,tgebase,250.00,72708.00
07.10.2018,tgebase,225.73,70232.60
08.10.2018,tgebase,300.23,70032.60
09.10.2018,tgebase,304.35,70375.10
10.10.2018,tgebase,297.11,70905.40
11.10.2018,tgebase,273.48,75991.70
12.10.2018,tgebase,274.42,82145.10
13.10.2018,tgebase,257.04,86962.00
14.10.2018,tgebase,197.42,87007.70
15.10.2018,tgebase,271.08,70977.60
16.10.2018,tgebase,307.59,80057.20
17.10.2018,tgebase,304.37,69201.30
18.10.2018,tgebase,289.10,86909.50
19.10.2018,tgebase,292.55,75335.40
20.10.2018,tgebase,284.31,82890.20
21.10.2018,tgebase,218.27,71365.00
22.10.2018,tgebase,241.90,67722.80
23.10.2018,tgebase,207.88,98003.90
24.10.2018,tgebase,208.81,110198.40
25.10.2018,tgebase,220.39,92539.30
26.10.2018,tgebase,247.27,80992.10
27.10.2018,tgebase,220.06,91238.10
28.10.2018,tgebase,194.21,72494.20
29.10.2018,tgebase,218.85,82252.00
30.10.2018,tgebase,210.36,104129.50
31.10.2018,tgebase,239.80,75925.00
01.11.2018,tgebase,189.00,107586.60
02.11.2018,tgebase,227.87,96302.80
03.11.2018,tgebase,282.50,89009.30
04.11.2018,tgebase,205.94,75976.40
05.11.2018,tgebase,248.37,76759.20
06.11.2018,tgebase,254.52,81294.40
07.11.2018,tgebase,252.12,74990.80
08.11.2018,tgebase,312.72,76298.70
09.11.2018,tgebase,321.74,76933.90
10.11.2018,tgebase,225.23,79962.60
11.11.2018,tgebase,185.12,87291.10
12.11.2018,tgebase,203.90,103926.00
13.11.2018,tgebase,228.61,79742.30
14.11.2018,tgebase,261.02,73210.00
15.11.2018,tgebase,289.03,88155.30
16.11.2018,tgebase,260.06,71795.90
17.11.2018,tgebase,255.72,93203.40
18.11.2018,tgebase,205.16,72914.50
19.11.2018,tgebase,225.07,73990.30
20.11.2018,tgebase,222.51,86922.40
21.11.2018,tgebase,241.42,81742.30
22.11.2018,tgebase,307.21,86966.00
23.11.2018,tgebase,321.78,85164.30
24.11.2018,tgebase,279.18,87752.60
25.11.2018,tgebase,233.16,77026.50
26.11.2018,tgebase,287.43,71528.30
27.11.2018,tgebase,349.20,85555.30
28.11.2018,tgebase,284.11,94350.20
29.11.2018,tgebase,218.58,96593.80
30.11.2018,tgebase,221.61,103068.50
01.12.2018,tgebase,222.78,83527.20
02.12.2018,tgebase,191.89,92311.10
03.12.2018,tgebase,231.99,89707.80
04.12.2018,tgebase,235.41,76198.90
05.12.2018,tgebase,261.81,80428.30
06.12.2018,tgebase,247.53,66315.10
07.12.2018,tgebase,230.12,74623.20
08.12.2018,tgebase,188.84,95033.40
09.12.2018,tgebase,172.20,100551.80
10.12.2018,tgebase,194.73,81105.60
11.12.2018,tgebase,250.01,65538.70
12.12.2018,tgebase,287.27,85823.30
13.12.2018,tgebase,284.03,83683.60
14.12.2018,tgebase,309.27,89180.50
15.12.2018,tgebase,240.14,81170.60
16.12.2018,tgebase,215.47,74331.40
17.12.2018,tgebase,294.01,83669.70
18.12.2018,tgebase,299.32,78159.40
19.12.2018,tgebase,260.03,69838.10
20.12.2018,tgebase,269.41,78092.60
21.12.2018,tgebase,250.85,74067.50
22.12.2018,tgebase,215.65,83616.80
23.12.2018,tgebase,211.17,79122.80
24.12.2018,tgebase,201.59,103352.20
25.12.2018,tgebase,138.63,104252.90
26.12.2018,tgebase,145.58,102234.50
27.12.2018,tgebase,216.96,99489.30
28.12.2018,tgebase,218.14,123396.50
29.12.2018,tgebase,216.37,68229.10
30.12.2018,tgebase,199.24,83284.20
31.12.2018,tgebase,209.19,96803.90
01.01.2019,tgebase,81.21,144400.00
02.01.2019,tgebase,163.52,119864.50
03.01.2019,tgebase,227.67,98327.50
04.01.2019,tgebase,242.07,87022.40
05.01.2019,tgebase,221.41,94675.40
06.01.2019,tgebase,213.38,87691.40
07.01.2019,tgebase,259.92,79097.40
08.01.2019,tgebase,238.74,93765.00
09.01.2019,tgebase,257.97,79099.90
10.01.2019,tgebase,289.42,102357.60
11.01.2019,tgebase,243.91,83348.40
12.01.2019,tgebase,216.04,92804.70
13.01.2019,tgebase,177.85,100181.90
14.01.2019,tgebase,193.19,118096.10
15.01.2019,tgebase,226.02,91265.80
16.01.2019,tgebase,233.13,95510.10
17.01.2019,tgebase,217.16,99743.50
18.01.2019,tgebase,257.24,86958.80
19.01.2019,tgebase,248.88,106284.50
20.01.2019,tgebase,236.46,75168.30
21.01.2019,tgebase,298.04,79908.00
22.01.2019,tgebase,288.95,102923.70
23.01.2019,tgebase,308.05,100560.90
24.01.2019,tgebase,340.02,109778.30
25.01.2019,tgebase,311.70,114962.50
26.01.2019,tgebase,245.77,112732.10
27.01.2019,tgebase,190.73,89671.20
28.01.2019,tgebase,257.60,80548.30
29.01.2019,tgebase,264.77,75543.50
30.01.2019,tgebase,262.96,86668.10
31.01.2019,tgebase,266.39,86617.60
01.02.2019,tgebase,255.23,84210.80
02.02.2019,tgebase,222.82,95018.80
03.02.2019,tgebase,207.60,73408.50
04.02.2019,tgebase,242.27,84218.70
05.02.2019,tgebase,241.64,82330.70
06.02.2019,tgebase,244.59,86298.20
07.02.2019,tgebase,226.36,88399.80
08.02.2019,tgebase,225.13,95536.70
09.02.2019,tgebase,185.17,104296.70
10.02.2019,tgebase,147.84,121066.40
11.02.2019,tgebase,197.26,112310.00
12.02.2019,tgebase,218.59,93344.00
13.02.2019,tgebase,212.58,100401.90
14.02.2019,tgebase,232.71,88337.70
15.02.2019,tgebase,238.89,81746.00
16.02.2019,tgebase,205.85,95951.10
17.02.2019,tgebase,182.39,87246.90
18.02.2019,tgebase,237.45,83704.90
19.02.2019,tgebase,213.82,96314.20
20.02.2019,tgebase,200.52,107831.20
21.02.2019,tgebase,217.00,98173.70
22.02.2019,tgebase,228.45,96151.60
23.02.2019,tgebase,214.76,108351.50
24.02.2019,tgebase,171.71,90408.60
25.02.2019,tgebase,219.23,90222.10
26.02.2019,tgebase,213.60,82736.00
27.02.2019,tgebase,214.73,98222.80
28.02.2019,tgebase,196.48,105460.20
01.03.2019,tgebase,236.33,92031.40
02.03.2019,tgebase,213.66,102186.80
03.03.2019,tgebase,165.79,102645.90
04.03.2019,tgebase,197.41,108186.50
05.03.2019,tgebase,191.45,120046.10
06.03.2019,tgebase,224.87,85890.70
07.03.2019,tgebase,204.29,97422.80
08.03.2019,tgebase,188.90,117220.20
09.03.2019,tgebase,170.14,110805.80
10.03.2019,tgebase,141.75,112772.10
11.03.2019,tgebase,210.80,88653.80
12.03.2019,tgebase,227.73,78785.10
13.03.2019,tgebase,200.77,96810.30
14.03.2019,tgebase,188.86,94111.90
15.03.2019,tgebase,196.17,98755.90
16.03.2019,tgebase,164.44,110817.20
17.03.2019,tgebase,151.05,100048.80
18.03.2019,tgebase,184.44,95158.00
19.03.2019,tgebase,221.29,88033.90
20.03.2019,tgebase,224.15,97682.30
21.03.2019,tgebase,225.83,88581.10
22.03.2019,tgebase,240.22,97480.90
23.03.2019,tgebase,208.92,82840.70
24.03.2019,tgebase,168.29,73529.00
25.03.2019,tgebase,215.04,77974.60
26.03.2019,tgebase,200.45,91604.30
27.03.2019,tgebase,219.25,91810.30
28.03.2019,tgebase,231.22,90031.80
29.03.2019,tgebase,212.25,74645.30
30.03.2019,tgebase,201.39,88352.20
31.03.2019,tgebase,156.35,95192.70
01.04.2019,tgebase,235.57,91813.80
02.04.2019,tgebase,194.43,114651.10
03.04.2019,tgebase,189.29,124297.50
04.04.2019,tgebase,203.32,115944.00
05.04.2019,tgebase,219.91,104507.20
06.04.2019,tgebase,203.44,92366.20
07.04.2019,tgebase,195.36,77620.30
08.04.2019,tgebase,241.23,89710.50
09.04.2019,tgebase,246.82,96551.30
10.04.2019,tgebase,251.99,91661.80
11.04.2019,tgebase,251.05,85504.90
12.04.2019,tgebase,249.65,85980.40
13.04.2019,tgebase,224.89,94044.40
14.04.2019,tgebase,186.48,106779.10
15.04.2019,tgebase,232.27,86698.40
16.04.2019,tgebase,249.53,90523.80
17.04.2019,tgebase,265.43,101339.30
18.04.2019,tgebase,276.50,94582.90
19.04.2019,tgebase,253.09,80423.70
20.04.2019,tgebase,221.47,85987.90
21.04.2019,tgebase,184.51,104922.20
22.04.2019,tgebase,173.05,103634.60
23.04.2019,tgebase,184.95,119704.80
24.04.2019,tgebase,204.10,112987.10
25.04.2019,tgebase,249.08,98409.60
26.04.2019,tgebase,277.41,95702.30
27.04.2019,tgebase,247.93,98893.00
28.04.2019,tgebase,207.70,88457.80
29.04.2019,tgebase,243.89,72930.50
30.04.2019,tgebase,259.05,77768.30
01.05.2019,tgebase,210.57,69101.40
02.05.2019,tgebase,179.43,129912.80
03.05.2019,tgebase,191.70,95592.10
04.05.2019,tgebase,242.01,89034.40
05.05.2019,tgebase,207.93,74791.00
06.05.2019,tgebase,259.38,69709.10
07.05.2019,tgebase,256.79,75925.00
08.05.2019,tgebase,250.54,78000.50
09.05.2019,tgebase,247.49,79443.00
10.05.2019,tgebase,260.03,93443.20
11.05.2019,tgebase,239.03,101612.80
12.05.2019,tgebase,198.13,67038.50
13.05.2019,tgebase,242.99,74099.80
14.05.2019,tgebase,237.47,82979.90
15.05.2019,tgebase,235.93,79379.80
16.05.2019,tgebase,242.10,82730.30
17.05.2019,tgebase,273.04,87608.60
18.05.2019,tgebase,248.28,104072.00
19.05.2019,tgebase,207.10,75736.30
20.05.2019,tgebase,251.28,78201.90
21.05.2019,tgebase,280.47,103942.10
22.05.2019,tgebase,270.60,101917.40
23.05.2019,tgebase,250.50,100573.50
24.05.2019,tgebase,269.81,101695.50
25.05.2019,tgebase,226.99,98557.90
26.05.2019,tgebase,193.31,90684.50
27.05.2019,tgebase,236.19,97949.70
28.05.2019,tgebase,256.21,97909.40
29.05.2019,tgebase,251.52,93388.40
30.05.2019,tgebase,268.12,97480.60
31.05.2019,tgebase,258.62,89468.70
01.06.2019,tgebase,234.82,104529.80
02.06.2019,tgebase,214.32,84376.10
03.06.2019,tgebase,248.05,86228.60
04.06.2019,tgebase,272.26,88156.90
05.06.2019,tgebase,257.11,93213.10
06.06.2019,tgebase,243.55,81442.00
07.06.2019,tgebase,280.97,96354.80
08.06.2019,tgebase,229.62,103154.80
09.06.2019,tgebase,195.06,69408.80
10.06.2019,tgebase,223.84,84499.90
11.06.2019,tgebase,254.09,82485.90
12.06.2019,tgebase,272.22,89303.70
13.06.2019,tgebase,292.19,100946.60
14.06.2019,tgebase,307.93,113940.20
15.06.2019,tgebase,235.13,87634.90
16.06.2019,tgebase,185.37,60497.30
17.06.2019,tgebase,285.25,83055.40
18.06.2019,tgebase,308.65,98356.20
19.06.2019,tgebase,293.33,103476.00
20.06.2019,tgebase,220.56,79158.30
21.06.2019,tgebase,280.37,90421.40
22.06.2019,tgebase,240.35,96265.50
23.06.2019,tgebase,187.94,84579.70
24.06.2019,tgebase,260.54,90509.90
25.06.2019,tgebase,258.78,103259.60
26.06.2019,tgebase,288.60,100984.80
27.06.2019,tgebase,232.26,100657.70
28.06.2019,tgebase,262.40,100287.50
29.06.2019,tgebase,237.50,98163.30
30.06.2019,tgebase,193.34,79888.30
01.07.2019,tgebase,241.64,81189.70
02.07.2019,tgebase,229.38,83268.00
03.07.2019,tgebase,233.01,84327.60
04.07.2019,tgebase,232.84,82367.20
05.07.2019,tgebase,214.95,90484.40
06.07.2019,tgebase,214.07,82838.50
07.07.2019,tgebase,130.68,90418.70
08.07.2019,tgebase,219.61,91801.50
09.07.2019,tgebase,223.03,90318.90
10.07.2019,tgebase,236.21,86045.30
11.07.2019,tgebase,253.94,93430.80
12.07.2019,tgebase,263.84,100585.30
13.07.2019,tgebase,229.81,93692.30
14.07.2019,tgebase,178.02,86213.30
15.07.2019,tgebase,253.34,90206.40
16.07.2019,tgebase,245.90,93336.70
17.07.2019,tgebase,241.28,97394.50
18.07.2019,tgebase,263.58,95561.20
19.07.2019,tgebase,265.11,93122.00
20.07.2019,tgebase,248.02,97003.40
21.07.2019,tgebase,189.41,73160.50
22.07.2019,tgebase,239.71,83633.80
23.07.2019,tgebase,257.72,89119.70
24.07.2019,tgebase,273.23,97866.50
25.07.2019,tgebase,276.50,95227.30
26.07.2019,tgebase,267.34,92746.20
27.07.2019,tgebase,238.41,98013.10
28.07.2019,tgebase,199.41,90336.90
29.07.2019,tgebase,286.17,87161.50
30.07.2019,tgebase,296.38,88311.40
31.07.2019,tgebase,289.49,86674.10
01.08.2019,tgebase,283.62,94309.10
02.08.2019,tgebase,272.35,100242.30
03.08.2019,tgebase,263.78,101369.90
04.08.2019,tgebase,230.46,76467.50
05.08.2019,tgebase,285.57,77299.60
06.08.2019,tgebase,285.26,84303.40
07.08.2019,tgebase,289.21,75971.20
08.08.2019,tgebase,278.23,78405.00
09.08.2019,tgebase,277.87,80792.90
10.08.2019,tgebase,247.31,83657.70
11.08.2019,tgebase,223.81,67169.80
12.08.2019,tgebase,279.10,79283.60
13.08.2019,tgebase,279.55,79850.50
14.08.2019,tgebase,280.03,79552.70
15.08.2019,tgebase,239.19,93549.10
16.08.2019,tgebase,260.97,83836.80
17.08.2019,tgebase,248.69,75159.50
18.08.2019,tgebase,209.93,75326.50
19.08.2019,tgebase,273.93,75110.40
20.08.2019,tgebase,280.58,67084.00
21.08.2019,tgebase,279.43,72869.60
22.08.2019,tgebase,292.41,77546.60
23.08.2019,tgebase,279.66,78808.80
24.08.2019,tgebase,251.69,90965.60
25.08.2019,tgebase,216.46,74390.70
